1.4868375	1.6034156	1.5575699	1.5341516	1.5255713	-1.5683217	1.3963104	1.5693439	-1.5471537	-1.591955	1.4999717	-1.5196481	-1.532179	-1.606337	-1.5975969	1.4733858
1.4697351	1.6263939	1.5971178	1.5306973	1.6031252	-1.5698456	1.4126567	1.5590848	-1.5445088	-1.524046	1.5020944	-1.4633775	-1.5474957	-1.5458356	-1.5936838	1.521539
1.482503	1.6354165	1.5833814	1.5289959	1.5292652	-1.6148226	1.4559523	1.6109524	-1.5777227	-1.5577595	1.5060191	-1.4896053	-1.5275704	-1.6258247	-1.6330647	1.5026727
1.5144999	1.5555481	1.589733	1.5547221	1.5783768	-1.6571413	1.4783013	1.5799471	-1.557186	-1.503749	1.498078	-1.4585818	-1.5157194	-1.5695566	-1.5988374	1.4654438
1.5269454	1.6418934	1.6414534	1.5732701	1.5985284	-1.6236454	1.4186051	1.6159304	-1.5656323	-1.5559212	1.501213	-1.4791785	-1.4847031	-1.5643697	-1.6503686	1.5032787
1.5482287	1.5920842	1.5751401	1.5661149	1.6129498	-1.5938382	1.4606311	1.5712446	-1.5641371	-1.535861	1.5162042	-1.5228348	-1.5473381	-1.5325276	-1.6362332	1.5056713
1.4503375	1.6219728	1.5794404	1.5668298	1.5788093	-1.6181723	1.4084522	1.5942699	-1.5412266	-1.5590829	1.5544504	-1.4758171	-1.541366	-1.5735087	-1.6379848	1.5133182
1.5349485	1.5614543	1.6407882	1.5568379	1.568039	-1.6418687	1.4411355	1.5981429	-1.5148416	-1.5419227	1.5501548	-1.4523723	-1.5393035	-1.5998318	-1.6163508	1.4523505
1.4524487	1.61746	1.554414	1.5363318	1.5956392	-1.6495849	1.4832808	1.5603749	-1.53598	-1.5207592	1.5239482	-1.511536	-1.5106567	-1.5687097	-1.6028069	1.494946
1.5085775	1.5832626	1.6230223	1.5944849	1.5548176	-1.5743572	1.4845105	1.5138328	-1.5310652	-1.6077757	1.5109055	-1.5133705	-1.503045	-1.5957067	-1.5744328	1.5359318
1.5312403	1.6017044	1.5825295	1.5854551	1.5257033	-1.556359	1.45401	1.5614995	-1.4988575	-1.5723537	1.4765114	-1.4290507	-1.5322108	-1.5747172	-1.581979	1.4632304
1.4946175	1.6276898	1.6005266	1.5460049	1.5876515	-1.6135275	1.4171727	1.5904576	-1.4976783	-1.5641041	1.5704626	-1.4694935	-1.4789859	-1.6098667	-1.5981712	1.4989244
1.4696598	1.5787766	1.6301279	1.521337	1.6033535	-1.5689833	1.4553118	1.513623	-1.5658618	-1.5070906	1.5168737	-1.4872613	-1.4844762	-1.546413	-1.6498363	1.4443514
1.4443889	1.5663502	1.6043139	1.5334665	1.5420165	-1.6103916	1.4598237	1.5447317	-1.4998099	-1.5640055	1.4858305	-1.4689262	-1.5290575	-1.5506294	-1.6287237	1.4684038
1.4938306	1.5368081	1.5860372	1.6047175	1.5598451	-1.6021676	1.4218073	1.5564789	-1.567235	-1.5119721	1.4933132	-1.4303628	-1.4891398	-1.5891669	-1.6228435	1.5372168
1.5106212	1.6261332	1.5825839	1.542394	1.5682784	-1.622115	1.47079	1.602541	-1.5189471	-1.50577	1.4790086	-1.4961326	-1.4868983	-1.5482218	-1.6167914	1.4489584
1.4367718	1.5406611	1.5650814	1.6044123	1.552142	-1.6337807	1.4725101	1.5704945	-1.4928468	-1.5059179	1.4938331	-1.5170908	-1.5040839	-1.5389854	-1.6306498	1.5161515
1.459495	1.560701	1.623927	1.6055087	1.517461	-1.5828923	1.457108	1.5256292	-1.5787497	-1.5313417	1.5551494	-1.5076923	-1.4977732	-1.6109635	-1.564426	1.5342424
1.5254049	1.5876886	1.5724881	1.6093072	1.5844308	-1.5815566	1.4387403	1.5414877	-1.5345149	-1.5272462	1.5557952	-1.4509442	-1.5028632	-1.5612403	-1.6253035	1.54424
1.4500957	1.6073698	1.6320469	1.5818665	1.5175369	-1.6266136	1.4611057	1.5438706	-1.4959435	-1.5371462	1.5226667	-1.5254271	-1.5185353	-1.5409951	-1.5930896	1.5366874
1.5282984	1.5401636	1.5659716	1.5692655	1.5936905	-1.5947944	1.4209995	1.5328443	-1.5677195	-1.5124447	1.5221072	-1.4681009	-1.5098664	-1.5279429	-1.6103218	1.5369039
1.4533709	1.5442045	1.6228782	1.5979152	1.5186452	-1.5593784	1.3920029	1.5557266	-1.5225635	-1.5308158	1.5118918	-1.4717044	-1.5543673	-1.5497097	-1.624752	1.4520974
1.4899942	1.6217164	1.6283932	1.5593387	1.5992926	-1.5627005	1.4540058	1.5657557	-1.5069636	-1.5407643	1.478202	-1.479178	-1.4845146	-1.5303079	-1.5619576	1.4946272
1.5001222	1.5909193	1.5671494	1.5833693	1.5711372	-1.6309934	1.4275385	1.5365676	-1.5633928	-1.5766169	1.5002692	-1.5372578	-1.544292	-1.5439911	-1.5665332	1.4994074
1.4375309	1.6114888	1.615364	1.5591978	1.592594	-1.6401674	1.4108794	1.566699	-1.4747686	-1.5153999	1.5028701	-1.4543192	-1.5195866	-1.5406106	-1.6213347	1.4762352
1.4844362	1.5878105	1.5912813	1.5982738	1.5882908	-1.5815693	1.3939939	1.5555571	-1.5119987	-1.5604479	1.4841439	-1.4591621	-1.5289562	-1.5827551	-1.6177357	1.5135943
1.5411342	1.5390807	1.6110511	1.5215794	1.5699842	-1.6532761	1.3885232	1.5753696	-1.5069602	-1.5881078	1.4840313	-1.4689976	-1.5356262	-1.5666554	-1.5831618	1.479226
1.5122156	1.5361042	1.5840894	1.5607135	1.5773054	-1.5906826	1.4013082	1.5497264	-1.5602063	-1.5118918	1.5560495	-1.4533651	-1.5367634	-1.542603	-1.5547405	1.5117502
1.4956279	1.6111205	1.6333731	1.5367501	1.5396496	-1.5691922	1.413842	1.5879421	-1.5715878	-1.5374355	1.5504208	-1.5198789	-1.5581417	-1.5703248	-1.6088082	1.4510589
1.4877033	1.5490694	1.5929338	1.5649586	1.5540197	-1.6138157	1.472824	1.5679282	-1.543792	-1.5450284	1.4992063	-1.5218078	-1.5317343	-1.5609215	-1.5765247	1.5145473
1.5011927	1.5879613	1.5717976	1.5597295	1.558062	-1.599767	1.4110312	1.5123192	-1.5618411	-1.5552524	1.5465059	-1.4796909	-1.4884526	-1.5645778	-1.6337191	1.4872718
1.5234839	1.616358	1.6113228	1.6130916	1.5296433	-1.5660319	1.4851024	1.5491236	-1.4918312	-1.5144199	1.5623581	-1.4322536	-1.4884247	-1.5603299	-1.5570754	1.5332657
1.5126368	1.5899016	1.6285968	1.6062071	1.6099242	-1.5786046	1.4183799	1.6045305	-1.5459216	-1.5559078	1.5698718	-1.5322536	-1.5320231	-1.5426856	-1.6382428	1.4725157
1.4815993	1.5582322	1.5699075	1.5620898	1.5520195	-1.5786268	1.4508803	1.5047979	-1.5151231	-1.4928656	1.4890509	-1.4471351	-1.5265524	-1.5954201	-1.5647602	1.4555812
1.5221646	1.5429953	1.5418882	1.5606556	1.5743523	-1.6268377	1.436557	1.5024068	-1.5136893	-1.5419899	1.5577486	-1.4441051	-1.4998332	-1.519904	-1.5626522	1.488608
1.4868942	1.5913914	1.6058931	1.5450535	1.603389	-1.6369891	1.4114947	1.5549357	-1.4831022	-1.5275452	1.494025	-1.4946318	-1.4666092	-1.5659437	-1.5693141	1.4922649
1.457922	1.55715	1.5660241	1.6059514	1.5527086	-1.6314961	1.4699624	1.5180887	-1.5264534	-1.5020823	1.4812853	-1.4789039	-1.5267258	-1.571993	-1.6085334	1.5235294
1.4971685	1.5982758	1.6360041	1.5497196	1.514975	-1.5897226	1.4330845	1.5534755	-1.5482562	-1.5912489	1.4884994	-1.4536818	-1.5085491	-1.5395626	-1.6225723	1.5111963
1.5527117	1.572056	1.5504444	1.5375276	1.6111298	-1.5730789	1.4662559	1.5907785	-1.5220016	-1.5729942	1.5772955	-1.4807333	-1.5190959	-1.6239028	-1.6294258	1.5088452
1.512491	1.6264992	1.5944844	1.5403346	1.5162123	-1.5882035	1.4389509	1.5628296	-1.4875071	-1.5780082	1.5111551	-1.5161381	-1.4774994	-1.5976601	-1.6388737	1.4765449
1.438855	1.5609127	1.567113	1.5886716	1.5366677	-1.6331124	1.3865166	1.5291643	-1.5193866	-1.5209863	1.5527877	-1.4252053	-1.488146	-1.6063918	-1.6154335	1.5128171
1.4928731	1.5989466	1.5700945	1.5396155	1.5388021	-1.5954181	1.4641602	1.5446415	-1.5372409	-1.5390344	1.5013063	-1.4471241	-1.535073	-1.6175798	-1.600309	1.4600692
1.4963022	1.60934	1.5586956	1.5319196	1.5712388	-1.5650457	1.4589481	1.5337946	-1.5146505	-1.5571125	1.5220233	-1.5109653	-1.5546057	-1.5516833	-1.5642271	1.5111505
1.4984069	1.5842495	1.5585041	1.5106468	1.5264373	-1.5710841	1.4025192	1.5088294	-1.4839836	-1.5403315	1.5401677	-1.5070949	-1.497516	-1.5159172	-1.576084	1.5167125
1.475028	1.5841266	1.5744646	1.575899	1.5263486	-1.6024487	1.4515624	1.4997411	-1.4852302	-1.5724847	1.5599021	-1.4870898	-1.5073473	-1.5342336	-1.6094335	1.5026749
1.4263705	1.53875	1.587762	1.5345908	1.5009594	-1.5786153	1.3865833	1.5355139	-1.521359	-1.5787205	1.5143479	-1.4754938	-1.4482807	-1.5521711	-1.5824378	1.4624141
1.501104	1.5509293	1.5515207	1.5266871	1.540546	-1.6392297	1.4285219	1.5163468	-1.4724716	-1.5743061	1.5081556	-1.4362036	-1.5397266	-1.5816736	-1.5795236	1.4533725
1.5208815	1.629524	1.6209445	1.5238198	1.5747544	-1.6247681	1.3984673	1.4998465	-1.5428846	-1.5533079	1.5394083	-1.5180246	-1.5269046	-1.5697199	-1.6240882	1.453597
1.4890492	1.5494941	1.5439276	1.5669599	1.5704348	-1.5688109	1.4052117	1.554931	-1.4604434	-1.5022236	1.5161512	-1.4327759	-1.4702959	-1.5819324	-1.5603496	1.4509361
1.4619621	1.5503674	1.5974654	1.5604222	1.5816562	-1.594059	1.4490142	1.5073661	-1.5119219	-1.5753539	1.5513179	-1.4425006	-1.526414	-1.5468985	-1.5410141	1.4415483
1.4660666	1.5705098	1.5827014	1.5116607	1.5351884	-1.5765988	1.4405383	1.5790967	-1.4886163	-1.5596703	1.470283	-1.4440969	-1.4784546	-1.5978762	-1.5911049	1.499916
1.4823122	1.5708754	1.55674	1.5634218	1.5148605	-1.6113387	1.4590243	1.5422246	-1.493985	-1.5525022	1.5609721	-1.4614321	-1.4759381	-1.5427178	-1.6386261	1.4493093
1.4929101	1.5688566	1.6296071	1.6099192	1.5690904	-1.6292354	1.4020842	1.5419862	-1.4933908	-1.5610334	1.5644189	-1.5134667	-1.4881749	-1.6275542	-1.5887611	1.5273978
1.5331625	1.555379	1.6232965	1.5440594	1.5849457	-1.6065397	1.4564946	1.5576656	-1.566519	-1.5127728	1.495632	-1.4794046	-1.5560286	-1.5797006	-1.5663395	1.451804
1.4743043	1.5479952	1.5148824	1.5617101	1.4902604	-1.6231863	1.4549314	1.5518422	-1.5288895	-1.5476604	1.4837095	-1.4861326	-1.4569442	-1.5398405	-1.596967	1.4858001
1.4820828	1.5776055	1.5472748	1.5712956	1.5351062	-1.639291	1.4132417	1.5102249	-1.5112089	-1.5060508	1.4934733	-1.4598585	-1.5039777	-1.6113995	-1.5769594	1.4356546
1.4423143	1.5244508	1.5372055	1.5043035	1.5164586	-1.5912279	1.4600451	1.5390741	-1.4990321	-1.5646933	1.5089037	-1.4942443	-1.5100614	-1.5615504	-1.6132017	1.4778582
1.5105865	1.5406125	1.5828856	1.5528681	1.5923934	-1.5636154	1.4493476	1.536299	-1.5333592	-1.5638015	1.5479385	-1.5085967	-1.5011728	-1.5104425	-1.5389341	1.50426
1.4850103	1.5589908	1.5400752	1.602999	1.602474	-1.588363	1.4395146	1.5357338	-1.4742966	-1.5659437	1.5631979	-1.5130402	-1.5576495	-1.5412681	-1.6348376	1.4788392
1.4864213	1.5653993	1.5537829	1.5907166	1.5317608	-1.6005199	1.4813029	1.5272259	-1.5136354	-1.5959997	1.5019773	-1.4983096	-1.535253	-1.5942712	-1.6492376	1.495132
1.4749297	1.537085	1.5396233	1.5222039	1.5966374	-1.5995151	1.4323412	1.5211973	-1.5691009	-1.5270482	1.4801215	-1.4829941	-1.4645393	-1.6039553	-1.6364053	1.4588689
1.5217869	1.5502945	1.5869938	1.4924879	1.5564556	-1.5779127	1.4249777	1.5713114	-1.5118893	-1.5126412	1.4747324	-1.4240446	-1.4609535	-1.5539683	-1.5306463	1.4676905
1.5174879	1.5502979	1.620496	1.5082955	1.5062326	-1.5822263	1.4352828	1.5784028	-1.5282745	-1.5829345	1.5510004	-1.5020409	-1.4654872	-1.5186124	-1.6231616	1.4444505
